Volume,Open,High,Low,SMA_20,RSI,slowk,slowd,MACD,MACD_signal,MACD_hist,upper_band,middle_band,lower_band,Close,prediction,pred_tomorrow,target,status
862215168,137.8,138.55,137.25,138.67249999999996,48.012721431516105,14.164448388050788,19.826481317164433,0.2876126997091432,0.6382106161004142,-0.3505979163912709,141.27297591799993,138.67249999999996,136.07202408199998,137.65,135.9112,136.18571,1,1.0
446860983,138.05,138.3,137.35,138.70749999999998,48.012721431516105,21.449275362318826,16.65877945381035,0.2012115799910816,0.5508108088785477,-0.3495992288874661,141.23203461059512,138.70749999999998,136.18296538940484,137.65,136.18571,137.58574,1,1.0
1661811908,137.75,138.05,136.25,138.67,43.50093359799171,19.999999999999982,18.537907916789745,0.0354988898417047,0.4477484250711791,-0.4122495352294743,141.30294511907823,138.67,136.03705488092174,136.45,137.58574,138.29231,1,1.0
1457154226,136.5,137.05,136.05,138.61,43.31827633122026,13.025987006496644,18.158420789605028,-0.0987261396467431,0.3384535121275946,-0.4371796517743378,141.38841681539756,138.61,135.8315831846024,136.4,138.29231,138.58467,1,1.0
4245231662,136.1,136.1,133.75,138.375,36.26651859791543,6.098092928844049,13.04135997844677,-0.374273087084731,0.1959081922851295,-0.5701812793698606,141.7331989220517,138.375,135.0168010779483,134.25,138.58467,139.05473,1,1.0
1480352131,135.85,136.6,135.25,138.285,46.14674537147099,15.385979849581252,11.503353261640529,-0.406405047760245,0.0754455442760546,-0.4818505920362996,141.74145772432956,138.285,134.82854227567043,136.5,139.05473,139.25757,1,1.0
550974846,136.6,136.6,136.0,138.1725,44.65570002596455,22.839506172839453,14.774526317088132,-0.4628457001668948,-0.0322127046125353,-0.4306329955543595,141.76352701188458,138.1725,134.5814729881154,136.05,139.25757,138.22392,0,1.0
1011342122,137.0,138.0,136.05,138.0875,51.58198914769706,37.860082304526735,25.36185610898236,-0.3542126420790339,-0.096612692105835,-0.2575999499731989,141.61933734054307,138.0875,134.55566265945694,137.9,138.22392,137.42693,0,0.0
859255808,137.95,138.45,137.7,138.02249999999998,53.44728769269116,45.88477366255139,35.52812071330574,-0.2211900166018949,-0.121528157005047,-0.0996618595968479,141.4765519683516,138.02249999999998,134.56844803164836,138.45,137.42693,137.5675,1,0.0
784584423,138.65,139.3,138.45,138.035,56.09670578082871,65.75308641975299,49.83264746227692,-0.0506316631186507,-0.1073488582277677,0.056717195109117,141.50488472431817,138.035,134.56511527568182,139.25,137.5675,137.3484,0,1.0
813087525,139.25,139.45,138.85,138.0425,55.042469107000834,79.37665150530641,63.6715038625368,0.063630655571842,-0.0731529554678458,0.1367836110396878,141.5200386410599,138.0425,134.56496135894008,139.0,137.3484,135.90149,0,0.0
558390394,138.9,139.0,137.8,138.095,54.16547239139069,89.56725146198839,78.23232979568246,0.1364728635992094,-0.0312277916544347,0.1677006552536441,141.5849713465939,138.095,134.6050286534061,138.8,135.90149,135.56773,0,0.0
714762861,138.2,138.55,136.7,138.065,52.36832610020606,87.42690058479549,85.45693451736328,0.1600788913858934,0.0070335449536308,0.1530453464322625,141.53358760881878,138.065,134.59641239118122,138.4,135.56773,134.57141,0,0.0
369136949,138.45,138.5,137.5,137.94,49.08016657408847,79.53216374269026,85.50877192982456,0.1169203218012739,0.0290109003231595,0.0879094214781144,141.2767049614941,137.94,134.6032950385059,137.65,134.57141,134.44547,0,0.0
529729666,137.35,137.65,136.6,137.775,47.1665529309668,70.17543859649128,79.04483430799219,0.0458767664651702,0.0323840735515616,0.0134926929136085,140.90924632089477,137.775,134.64075367910525,137.2,134.44547,132.1027,0,0.0
325349900,137.2,137.25,136.5,137.53249999999997,46.091375649363165,61.695906432748465,70.46783625730986,-0.0302499708091659,0.0198572646794161,-0.050107235488582,140.07892396314566,137.53249999999997,134.98607603685429,136.95,132.1027,131.67715,0,0.0
1061673383,136.6,136.85,135.55,137.32,40.87369101714232,49.99999999999991,60.623781676413074,-0.1932524006302856,-0.0227646683825242,-0.1704877322477613,139.74722063275084,137.32,134.89277936724915,135.65,131.67715,134.50237,1,0.0
1506240702,135.5,135.75,134.9,137.17249999999996,39.75524462859589,39.181286549707515,50.29239766081849,-0.3426901744145425,-0.0867497695889278,-0.2559404048256146,139.70004327363287,137.17249999999996,134.64495672636704,135.35,134.50237,135.02481,1,1.0
1854533694,135.4,135.5,134.3,137.02999999999997,36.1994496635747,20.791460852779032,36.65758246749534,-0.5356378299502182,-0.1765273816611859,-0.3591104482890322,139.8407650204271,137.02999999999997,134.21923497957283,134.35,135.02481,135.09288,1,1.0
2958372270,133.6,134.95,132.45,136.94,39.40937608741836,21.34701640833461,27.10658793694024,-0.6368288668519426,-0.2685876786993373,-0.3682411881526053,139.89864834004314,136.94,133.98135165995686,134.9,135.09288,136.72612,1,1.0
3719709802,134.5,134.5,131.6,136.64749999999998,30.18974106815203,12.83954816234818,18.32600847448713,-0.956145732038749,-0.4060992893672197,-0.5500464426715292,140.33456861884193,136.64749999999998,132.96043138115803,131.8,136.72612,138.00305,1,1.0
2163648386,132.2,132.8,130.2,136.30249999999998,27.816061477720172,14.497905548861056,16.22815670651447,-1.279187199270126,-0.5807168713478009,-0.6984703279223251,140.76046758624867,136.30249999999998,131.8445324137513,130.75,138.00305,138.75127,1,1.0
814769062,132.25,134.45,132.15,136.1975,44.056861530773496,17.786193837149288,15.041215849452692,-1.2305252468244134,-0.7106785464431234,-0.51984670038129,140.73484228376282,136.1975,131.66015771623717,134.35,138.75127,140.04091,1,1.0
685956249,135.2,135.35,134.6,136.11499999999998,45.52348403172864,33.333333333333336,21.872477573114413,-1.146467873861809,-0.7978364119268606,-0.3486314619349484,140.69442136083137,136.11499999999998,131.5355786391686,134.75,140.04091,140.80014,1,1.0
954442277,135.15,136.1,135.15,136.20499999999998,50.10198036289155,53.51044226044228,34.87665647697482,-0.9638420930636188,-0.8310375481542123,-0.1328045449094064,140.70432217117536,136.20499999999998,131.7056778288246,136.05,140.80014,140.73615,0,1.0
997127716,137.45,138.0,136.35,136.23,53.19759340343069,65.7011958883216,50.8483238273656,-0.7339917851099074,-0.8116283955453513,0.0776366104354439,140.7411417623507,136.23,131.71885823764927,137.0,140.73615,141.55199,1,0.0
2328482421,136.7,138.5,136.45,136.33499999999998,56.69957929636793,81.2325103352987,66.81471616135406,-0.4538071645181389,-0.7400641493399088,0.2862569848217698,140.92162185055955,136.33499999999998,131.7483781494404,138.15,141.55199,141.96841,1,1.0
3054444066,138.65,139.5,138.45,136.415,60.4415948844468,92.40675275954106,79.78015299438698,-0.1214254000713879,-0.6163363994862047,0.4949109994148167,141.1610615250993,136.415,131.66893847490067,139.5,141.96841,141.69122,0,1.0
2314461154,139.4,140.35,138.1,136.51,62.63132702315638,98.59437751004008,90.74454686829314,0.2081776962908179,-0.4514335803308001,0.659611276621618,141.48570095564696,136.51,131.53429904435302,140.35,141.69122,140.98761,0,0.0
2654655259,140.15,141.3,140.05,136.5975,64.26054523398543,99.09909909909898,96.70007645622655,0.5158931969017715,-0.2579682248842858,0.7738614217860573,141.81836918051064,136.5975,131.37663081948935,141.0,140.98761,140.49103,0,0.0
1015442778,140.9,141.4,139.9,136.64249999999998,59.53040083421276,94.63481338481328,97.44276333131732,0.6633524273302953,-0.0737040944413695,0.7370565217716648,141.96004407598335,136.64249999999998,131.32495592401662,139.9,140.49103,141.34846,1,0.0
1634417680,140.65,142.1,140.45,136.7975,64.62847111910948,94.07458929517746,95.93616725969645,0.9308677511437224,0.1272102746756488,0.8036574764680735,142.5226615697746,136.7975,131.07233843022536,141.9,141.34846,141.5808,1,1.0
2037715398,141.9,143.5,141.6,137.005,66.12216172786644,92.59453781512605,93.7679801650388,1.1817032014118922,0.3381088600228975,0.8435943413889947,143.22672805577486,137.005,130.7832719442251,142.55,141.5808,141.64145,1,1.0
1194822412,142.8,142.8,141.45,137.2175,63.24592865547564,93.04879846675512,93.23930852568608,1.3129081473323936,0.5330687174847968,0.7798394298475968,143.79308172331625,137.2175,130.64191827668375,141.9,141.64145,140.89975,0,1.0
1019366042,141.75,142.0,139.95,137.39,58.01919830197574,86.46616541353382,90.70316723180484,1.3010270292093369,0.6866603798297047,0.6143666493796319,144.13355989073952,137.39,130.6464401092605,140.65,140.89975,140.27223,0,0.0
447668012,139.65,141.0,139.3,137.55750000000003,56.60853885486834,79.44917359477988,86.32137915835614,1.2489717141077108,0.799122646685306,0.4498490674224048,144.41448731222255,137.55750000000003,130.70051268777752,140.3,140.27223,140.38908,1,0.0
448120950,140.7,142.1,140.5,137.8725,61.37620644937994,77.65395521174358,81.18976474001896,1.325578271061033,0.9044137715604514,0.4211644995005819,144.92604343574925,137.8725,130.81895656425075,141.95,140.38908,138.03864,0,1.0
473494037,141.85,141.85,141.15,138.1775,59.251628222222976,76.61317962006972,77.90543614219759,1.3306053083200595,0.9896520789123732,0.3409532294076864,145.29560894830888,138.1775,131.05939105169114,141.45,138.03864,138.01765,0,0.0
356460422,141.85,142.2,141.35,138.54000000000002,59.70229848086923,77.15331496196713,77.14014993126,1.331346088983736,1.0579908809266456,0.2733552080570902,145.57950282335258,138.54000000000002,131.50049717664746,141.6,138.01765,138.72508,1,0.0
1709846643,141.3,141.45,140.4,138.8325,55.927560061785655,69.9561943414662,74.57422964116755,1.24894816968623,1.0961823386785623,0.1527658310076673,145.727373095278,138.8325,131.937626904722,140.75,138.72508,140.17085,1,1.0
1150003927,140.8,141.0,139.75,139.2475,53.159619329705755,57.15217275500953,68.08722735281414,1.1183065158812155,1.100607174119093,0.0176993417621225,145.35327390672197,139.2475,133.14172609327804,140.1,140.17085,139.67105,0,1.0
541563536,140.1,141.05,139.5,139.735,54.64715294002525,47.49146309429992,58.19994339692507,1.0351165419213828,1.087509047679551,-0.0523925057581682,144.44691044057757,139.735,135.0230895594224,140.5,139.67105,137.12466,0,0.0
3435002639,137.1,137.6,136.3,139.8775,42.62139056347057,31.327160493826984,45.32359878104533,0.6948951487400734,1.0089862678916557,-0.314091119151582,144.07350703050028,139.8775,135.68149296949971,137.2,137.12466,136.37784,0,0.0
816669288,138.0,138.5,137.6,140.04,45.73880920743334,26.85185185185165,35.223491813326035,0.4842385569457121,0.9040367257024668,-0.4197981687567547,143.63827736563124,140.04,136.44172263436874,138.0,136.37784,134.63252,0,0.0
877424900,138.8,139.65,138.7,140.21999999999997,51.58176624285452,27.546296296296067,28.575102880658083,0.4452997621558836,0.8122893329931502,-0.3669895708372666,143.328761811403,140.21999999999997,137.11123818859693,139.65,134.63252,133.338,0,0.0
1660910631,139.85,140.35,139.2,140.36999999999998,52.74419755062105,40.5092592592591,31.635802469135456,0.4376377461563834,0.7373590156257969,-0.2997212694694134,143.1105109012815,140.36999999999998,137.62948909871847,140.0,133.338,132.818,0,0.0
2484681382,139.25,139.35,138.25,140.41249999999997,49.115945080622424,46.48504273504256,38.18019943019909,0.3468753376535574,0.659262280031349,-0.3123869423777916,143.03792853645808,140.41249999999997,137.78707146354185,139.0,132.818,132.65425,0,0.0
4284361418,136.9,136.9,135.45,140.23749999999998,40.18507903970724,33.69183285849942,40.22871161760021,0.0324959539245242,0.5339090148099841,-0.5014130608854599,143.4775424379983,140.23749999999998,136.99745756200167,136.0,132.65425,134.96823,1,0.0
2303685576,136.3,137.1,135.2,140.0725,44.02165542178862,25.371727038393725,35.18286754397842,-0.1304223205517871,0.4010427477376298,-0.531465068289417,143.5964856696683,140.0725,136.54851433033167,137.05,134.96823,134.51582,0,1.0
3888671030,136.3,136.3,133.65,139.71999999999997,36.56481606725052,12.695163835514728,23.919574577469135,-0.5038719963317817,0.2200597989237475,-0.7239317952555292,144.1070719164418,139.71999999999997,135.33292808355813,133.95,134.51582,133.1873,0,0.0
3240409636,134.7,134.8,132.85,139.3825,34.92087403857392,11.048633169376204,16.3718413477614,-0.8545363064576179,0.0051405778474743,-0.8596768843050923,144.61865078086944,139.3825,134.14634921913054,133.15,133.1873,132.55444,0,0.0
3753464098,132.0,133.0,130.9,138.93499999999997,34.503228798887626,8.286306999970238,10.676701334953572,-1.1354894120381689,-0.2229854201296542,-0.9125039919085144,144.73362914834445,138.93499999999997,133.1363708516555,132.95,132.55444,133.29945,1,0.0
3024603640,134.0,134.0,132.0,138.45749999999995,34.71344726367063,13.751787446742831,11.02890920536294,-1.3386807122846278,-0.446124478560649,-0.8925562337239787,144.5520282836371,138.45749999999995,132.3629717163628,133.0,133.29945,135.908,1,1.0
1866323932,134.05,135.6,133.95,138.12999999999994,43.83735822247783,27.296390240838445,16.44482822918369,-1.295156167323455,-0.6159308163132102,-0.6792253510102448,144.15290627522006,138.12999999999994,132.10709372477982,135.35,135.908,135.61267,0,1.0
1075930310,135.65,135.65,133.95,137.80749999999995,40.8302181210373,32.08663102436575,24.378269570648865,-1.3380340176550476,-0.7603514565815777,-0.5776825610734699,143.94576319084402,137.80749999999995,131.66923680915588,134.2,135.61267,136.78424,1,0.0
1533572691,132.7,133.15,131.6,137.43499999999992,37.5719029451354,32.329866812625205,30.570962692609655,-1.4640718318161987,-0.901095531628502,-0.5629763001876968,143.82218247743816,137.43499999999992,131.04781752256167,132.85,136.78424,136.83214,1,1.0
761389812,133.4,133.6,132.15,136.95749999999992,36.52556549824893,23.006750592957317,29.14108280998261,-1.582032263631163,-1.0372828780290342,-0.5447493856021288,143.35103384288317,136.95749999999992,130.56396615711668,132.4,136.83214,136.29973,0,1.0
457703545,133.5,133.7,132.5,136.52249999999995,37.972448545557896,18.694885361551908,24.67716758904466,-1.6285023197411306,-1.1555267663714537,-0.4729755533696771,142.8172974550478,136.52249999999995,130.2277025449521,132.75,136.29973,137.01561,1,0.0
1862428212,134.65,136.35,134.3,136.25499999999994,50.19794569352334,30.6878306878306,24.12982221411313,-1.3671497731635611,-1.197851367729875,-0.1692984054336861,142.10281155647962,136.25499999999994,130.40718844352023,136.25,137.01561,136.16805,0,1.0
743028806,136.7,136.9,135.6,136.00999999999993,49.009073916211435,44.9234526157602,31.435389555047426,-1.1787151594841134,-1.1940241260807227,0.0153089665966092,141.48253140695329,136.00999999999993,130.53746859304658,135.85,136.16805,136.46577,1,0.0
1186479700,136.2,137.25,136.05,135.85249999999994,52.35116827338694,70.15640960724733,48.58923097027923,-0.929899263758216,-1.1411991536162214,0.2112998898580054,141.01781460804403,135.85249999999994,130.68718539195584,136.95,136.46577,137.53166,1,1.0
2008846387,137.05,137.3,136.45,135.65749999999994,51.201251454205035,80.97265740266171,65.35083987522295,-0.7522811202264563,-1.0634155469382685,0.3111344267118121,140.38193382852145,135.65749999999994,130.93306617147846,136.6,137.53166,137.53166,0,1.0
1823893063,136.7,137.8,136.1,135.60249999999994,49.52756661389858,86.56680313058665,79.23195671349843,-0.6444346417303279,-0.9796193658966804,0.3351847241663523,140.27919487994393,135.60249999999994,130.92580512005594,136.1,137.53166,136.76222,0,0.0
725081014,136.25,136.75,135.65,135.52749999999995,50.910051379586875,81.86141304347798,83.13362452557531,-0.5206867210654877,-0.8878328369304418,0.367146115864954,140.0948268987539,135.52749999999995,130.960173101246,136.5,136.76222,136.57285,0,0.0
1022937288,136.0,136.7,135.2,135.36499999999995,50.537365105664335,78.74396135265678,82.39072584224034,-0.4257766781393002,-0.7954216051722135,0.3696449270329133,139.5492681558522,135.36499999999995,131.18073184414772,136.4,136.57285,136.1761,0,0.0
1483480452,136.65,137.75,136.6,135.24249999999995,54.648954089353666,85.6124357176249,82.0726033712531,-0.2548269102838674,-0.6873026661945443,0.4324757559106769,138.9983321315103,135.24249999999995,131.4866678684896,137.55,136.1761,136.87077,1,0.0
1031896075,136.95,137.55,136.7,135.16999999999996,54.648954089353666,90.54854293283456,84.96831333437196,-0.1179878966047169,-0.5734397122765789,0.4554518156718619,138.68089732120976,135.16999999999996,131.65910267879016,137.55,136.87077,135.94604,0,1.0
630055512,137.45,137.65,136.6,135.22749999999996,52.87590098025872,93.81720430107517,89.99272765051143,-0.0413420836469242,-0.4670201865506479,0.4256781029037236,138.82742708260437,135.22749999999996,131.62757291739555,137.15,135.94604,137.48956,1,0.0
699434063,137.05,137.05,135.35,135.16499999999996,47.29834089498157,84.40860215053756,89.59144979481563,-0.0885131181256326,-0.3913187728656448,0.3028056547400122,138.67855944877326,135.16499999999996,131.65144055122667,135.8,137.48956,138.73224,1,1.0
428929269,136.2,136.75,136.2,135.29249999999996,50.22993372493653,78.08307165286884,85.43629270149374,-0.0686213289778834,-0.3267792840880926,0.2581579551102091,138.80551508679815,135.29249999999996,131.77948491320177,136.5,138.73224,139.9353,1,1.0
569049842,136.8,137.65,136.15,135.44749999999996,49.177790108875705,71.82926763582681,78.10698047974428,-0.0721976043865879,-0.2758629481477916,0.2036653437612037,138.8402090945254,135.44749999999996,132.05479090547453,136.25,139.9353,140.56961,1,1.0
328234276,136.4,137.0,136.4,135.62999999999997,50.73366750670644,71.1533843792982,73.68857455599783,-0.04625653692176,-0.2299416659025853,0.1836851289808253,138.85418982072497,135.62999999999997,132.40581017927497,136.6,140.56961,139.59181,0,1.0
364046342,137.25,137.5,136.15,135.78749999999997,48.67058067556958,57.66915474462627,66.88393558658363,-0.0613026346410663,-0.1962138596502815,0.1349112250092152,138.781974077375,135.78749999999997,132.7930259226249,136.15,139.59181,139.29718,0,0.0
1603293234,137.1,138.2,136.8,135.92499999999998,56.85770323053687,66.30647130647124,65.04300347679845,0.0831632732385685,-0.1403384330725115,0.22350170631108,139.075000000007,135.92499999999998,132.77499999999296,138.1,139.29718,140.70293,1,0.0
1072307464,138.2,139.2,138.2,136.17499999999998,60.66875934424986,77.73504273504284,67.23688959537999,0.283150371739822,-0.0556406721100448,0.3387910438498668,139.52500000000703,136.17499999999998,132.82499999999294,139.2,140.70293,141.4563,1,1.0
1810403187,140.15,141.2,140.1,136.56749999999997,65.18513496627654,96.1111111111111,80.05087505087494,0.5562667552181324,0.0667408133555906,0.4895259418625418,140.10165831564768,136.56749999999997,133.03334168435225,140.7,141.4563,141.63191,1,1.0
785319940,140.65,140.65,140.0,136.97249999999997,64.12777706649183,93.33333333333331,89.05982905982897,0.7479531895077685,0.2029832885860262,0.5449699009217422,140.35679830246391,136.97249999999997,133.58820169753602,140.5,141.63191,142.24327,1,1.0
640820755,139.1,139.75,138.8,137.29749999999996,57.8155474537535,82.50000000000007,90.64814814814804,0.7898960860081274,0.3203658480704465,0.4695302379376809,140.2134003755399,137.29749999999996,134.38159962446002,139.25,142.24327,141.97496,0,1.0
825588673,139.9,140.8,139.5,137.46999999999997,59.36618874941541,76.7307692307693,84.18803418803411,0.849653100804602,0.4262232986172776,0.4234298021873244,140.52260544454197,137.46999999999997,134.41739455545795,139.7,141.97496,142.84569,1,0.0
955946488,140.55,141.25,140.55,137.72499999999997,63.39169689254407,78.92474286542077,79.38517069872992,0.9865037180861124,0.5382793825110446,0.4482243355750677,141.03490936432843,137.72499999999997,134.4150906356715,140.95,142.84569,141.44415,0,1.0
849180129,140.95,141.45,140.8,137.93749999999994,64.15651482212705,88.39195598017481,81.34915602545483,1.1024236750093903,0.6511082410107137,0.4513154339986768,141.5527282085766,137.93749999999994,134.32227179142328,141.2,141.44415,140.76683,0,0.0
3911651162,141.3,141.7,141.15,138.18999999999997,65.55161229095047,96.6764973355824,87.99773206039254,1.2165783572141322,0.7642022642513975,0.4523760929627347,142.0904615111626,138.18999999999997,134.28953848883734,141.65,140.76683,140.13672,0,0.0
887241873,141.75,142.55,141.65,138.50749999999996,67.9405895116026,97.8505792564863,94.30634419074772,1.3559693092866212,0.8825556732584422,0.473413636028179,142.69871402460703,138.50749999999996,134.3162859753929,142.45,140.13672,138.50906,0,0.0
894594272,143.5,143.55,142.65,138.82249999999996,68.95496331848818,95.83832109668715,96.78846589625182,1.4776463308900247,1.0015738047847589,0.476072526105266,143.3000523447611,138.82249999999996,134.34494765523883,142.8,138.50906,138.13849,0,0.0
551655567,142.7,142.9,142.4,139.12499999999994,66.68279261011789,91.14583333333309,94.9449112288354,1.528217828375432,1.106902609502893,0.4213152188725386,143.7228799462449,139.12499999999994,134.527120053755,142.45,138.13849,138.01562,0,0.0
664821080,142.0,142.0,141.05,139.30249999999995,58.65443533954273,80.63063063063042,89.2049283535501,1.4427314765092945,1.1740683829041736,0.2686630936051208,143.91752708552076,139.30249999999995,134.68747291447914,141.1,138.01562,140.31013,1,0.0
453478983,141.1,141.15,140.15,139.44999999999993,55.458602895312495,68.947280613947,80.24124819263672,1.3114503577935466,1.2015447778820485,0.1099055799114983,144.01990153067948,139.44999999999993,134.8800984693204,140.5,140.31013,140.67361,1,1.0
366609846,140.5,140.9,140.0,139.61499999999992,55.18874378192097,54.5875938243537,68.05516835631026,1.1896608732408254,1.1991679969538036,-0.0095071237129782,144.07785782880288,139.61499999999992,135.15214217119697,140.45,140.67361,141.52081,1,1.0
1745167285,139.55,139.85,137.95,139.7324999999999,44.46932542211903,33.48077271753276,52.33854905194437,0.8972085890671622,1.1387761153764753,-0.2415675263093131,143.90146569908333,139.7324999999999,135.56353430091647,138.15,141.52081,141.59566,1,1.0
1593014716,137.6,138.8,137.5,139.8149999999999,44.46932542211903,18.79043499689209,35.61960051292606,0.6578547072893173,1.0425918337590436,-0.3847371264697263,143.7854030022317,139.8149999999999,135.84459699776812,138.15,141.59566,141.64839,1,1.0
1460465604,138.8,139.6,137.85,139.90249999999992,43.8254820872394,7.526564344746215,19.93259068639024,0.4508640055284161,0.924246268112918,-0.473382262584502,143.62412262999823,139.90249999999992,136.18087737000158,138.0,141.64839,141.92476,1,1.0
603377795,138.1,140.5,138.05,140.08749999999992,54.66428647391045,21.763085399449025,16.02669491369566,0.4670295354248424,0.832802921575303,-0.3657733861504606,143.4880698052125,140.08749999999992,136.68693019478735,140.3,141.92476,141.79176,0,1.0
1292045173,140.1,141.95,139.7,140.36999999999995,60.07478622093634,41.87327823691459,23.72097599370316,0.5940306823758874,0.7850484737354199,-0.1910177913595324,143.3247250295226,140.36999999999995,137.4152749704773,141.8,141.79176,141.97197,1,0.0
700928903,141.95,142.15,141.1,140.55249999999995,59.81851726576856,62.53443526170793,42.05693296602373,0.6827748210711491,0.7645937432025657,-0.0818189221314166,143.37162663782254,140.55249999999995,137.73337336217736,141.75,141.97197,141.18187,0,1.0
573477544,140.7,141.9,140.0,140.65999999999994,57.69801233436025,68.31955922864996,57.57575757575737,0.7126139631136255,0.7541977871847776,-0.0415838240711521,143.42814016987896,140.65999999999994,137.89185983012092,141.35,141.18187,140.41573,0,0.0
